symbol,name,master_exchange,sector,industry,price_proxy,previous_close,share_volume,market_cap,one_yr_target,url,json_path,barchart_url,barchart_fetch_ok,barchart_fetch_round,barchart_fetch_error,barchart_implied_volatility,barchart_historical_volatility,barchart_iv_percentile,barchart_iv_rank,barchart_iv_high,barchart_iv_low,barchart_expected_move,barchart_missing_fields,stage1_step4_implied_volatility,stage1_step4_min_implied_volatility,stage1_step4_verdict,stage1_step4_fail_reason
EQR,EQUITY RESIDENTIAL,NYSE,Real Estate,Real Estate Investment Trusts,65.76,65.76,2034973.0,24803268857.0,70.0,https://api.nasdaq.com/api/quote/EQR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EQR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/EQR/overview,TRUE,0,,22.26,22.52,63.0,45.07,29.48,16.33,,,22.26,75.0,FAIL,implied_volatility_below_75.0
EQT,EQT Corp,NYSE,Energy,Oil & Gas Production,57.74,57.74,5202166.0,36227685760.0,70.0,https://api.nasdaq.com/api/quote/EQT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EQT/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/EQT/overview,TRUE,0,,33.57,26.89,24.0,31.13,43.34,29.16,,,33.57,75.0,FAIL,implied_volatility_below_75.0
EQX,Equinox Gold Corp.,NYSE,Basic Materials,Precious Metals,12.31,12.31,5746469.0,9571857405.0,21.75,https://api.nasdaq.com/api/quote/EQX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EQX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/EQX/overview,TRUE,0,,58.37,51.98,34.0,54.06,73.85,40.15,,,58.37,75.0,FAIL,implied_volatility_below_75.0
ES,EVERSOURCE ENERGY,NYSE,Utilities,Electric Utilities: Central,69.63,69.63,2578927.0,26325601750.0,74.0,https://api.nasdaq.com/api/quote/ES/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ES/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/ES/overview,TRUE,0,,21.46,21.55,24.0,25.38,34.76,16.93,,,21.46,75.0,FAIL,implied_volatility_below_75.0
ESI,Element Solutions Inc,NYSE,Industrials,Major Chemicals,40.36,40.36,1732969.0,9926993319.0,47.0,https://api.nasdaq.com/api/quote/ESI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ESI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/ESI/overview,TRUE,0,,50.31,48.41,83.0,60.49,65.44,27.14,,,50.31,75.0,FAIL,implied_volatility_below_75.0
ESTC,Elastic N.V.,NYSE,Technology,Computer Software: Prepackaged Software,53.84,53.84,1375740.0,5672890248.0,75.5,https://api.nasdaq.com/api/quote/ESTC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ESTC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/ESTC/overview,TRUE,0,,86.54,47.7,94.0,76.79,102.93,32.32,,,86.54,75.0,PASS,
ET,Energy Transfer LP,NYSE,Utilities,Natural Gas Distribution,20.01,20.01,6870430.0,69064066689.0,24.0,https://api.nasdaq.com/api/quote/ET/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ET/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/ET/overview,TRUE,0,,20.48,19.94,38.0,44.86,28.81,13.7,,,20.48,75.0,FAIL,implied_volatility_below_75.0
ETSY,ETSY INC,NYSE,Consumer Discretionary,Business Services,60.74,60.74,2513391.0,5919626890.0,74.5,https://api.nasdaq.com/api/quote/ETSY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ETSY/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/ETSY/overview,TRUE,0,,48.1,57.75,37.0,29.95,76.74,35.86,,,48.1,75.0,FAIL,implied_volatility_below_75.0
F,FORD MOTOR CO,NYSE,Industrials,Auto Manufacturing,13.67,13.67,109712315.0,59491460966.0,13.0,https://api.nasdaq.com/api/quote/F/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/F/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/F/overview,TRUE,0,,43.16,59.51,100.0,100.0,43.16,22.88,,,43.16,75.0,FAIL,implied_volatility_below_75.0
FBIN,"Fortune Brands Innovations, Inc.",NYSE,Basic Materials,Forest Products,36.31,36.31,3253463.0,4491397150.0,43.0,https://api.nasdaq.com/api/quote/FBIN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FBIN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FBIN/overview,TRUE,0,,53.93,44.1,85.0,65.09,65.75,31.9,,,53.93,75.0,FAIL,implied_volatility_below_75.0
FCX,FREEPORT-MCMORAN INC,NYSE,Basic Materials,Metal Mining,62.31,62.31,7859212.0,89114336031.0,70.0,https://api.nasdaq.com/api/quote/FCX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FCX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FCX/overview,TRUE,0,,50.46,57.61,78.0,60.87,61.98,32.54,,,50.46,75.0,FAIL,implied_volatility_below_75.0
FE,FIRSTENERGY CORP,NYSE,Utilities,Electric Utilities: Central,45.5,45.5,4452237.0,26787147714.0,53.0,https://api.nasdaq.com/api/quote/FE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FE/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FE/overview,TRUE,0,,20.22,19.19,50.0,36.05,29.8,14.82,,,20.22,75.0,FAIL,implied_volatility_below_75.0
FHN,FIRST HORIZON CORP,NYSE,Finance,Major Banks,24.1,24.1,2940343.0,11499989609.0,26.0,https://api.nasdaq.com/api/quote/FHN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FHN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FHN/overview,TRUE,0,,29.36,20.63,22.0,23.05,45.03,24.66,,,29.36,75.0,FAIL,implied_volatility_below_75.0
FIG,"Figma, Inc.",NYSE,Technology,Computer Software: Prepackaged Software,21.59,21.59,16884706.0,11999431973.0,36.5,https://api.nasdaq.com/api/quote/FIG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FIG/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FIG/overview,TRUE,0,,82.94,80.81,50.0,35.04,145.44,49.23,,,82.94,75.0,PASS,
FIGS,"FIGS, Inc.",NYSE,Consumer Discretionary,Apparel,12.44,12.44,2228118.0,2094772553.0,17.0,https://api.nasdaq.com/api/quote/FIGS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FIGS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FIGS/overview,TRUE,0,,60.55,99.0,31.0,21.01,106.4,48.35,,,60.55,75.0,FAIL,implied_volatility_below_75.0
FIS,"Fidelity National Information Services, Inc.",NYSE,Consumer Discretionary,Business Services,43.62,43.62,3861461.0,22515255818.0,57.0,https://api.nasdaq.com/api/quote/FIS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FIS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FIS/overview,TRUE,0,,37.35,40.94,67.0,55.93,51.97,18.78,,,37.35,75.0,FAIL,implied_volatility_below_75.0
FLG,"FLAGSTAR BANK, NATIONAL ASSOCIATION",NYSE,Finance,Banks,13.59,13.59,2761155.0,5772889440.0,16.0,https://api.nasdaq.com/api/quote/FLG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FLG/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FLG/overview,TRUE,0,,31.05,24.62,15.0,18.4,59.07,24.73,,,31.05,75.0,FAIL,implied_volatility_below_75.0
FLR,FLUOR CORP,NYSE,Industrials,Military/Government/Technical,44.59,44.59,2041092.0,6266988234.0,56.0,https://api.nasdaq.com/api/quote/FLR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FLR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FLR/overview,TRUE,0,,51.51,60.73,59.0,36.3,75.44,37.87,,,51.51,75.0,FAIL,implied_volatility_below_75.0
FLS,FLOWSERVE CORP,NYSE,Industrials,Fluid Controls,68.73,68.73,1932057.0,8896646732.0,91.0,https://api.nasdaq.com/api/quote/FLS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FLS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FLS/overview,TRUE,0,,42.03,59.81,83.0,62.58,52.5,24.53,,,42.03,75.0,FAIL,implied_volatility_below_75.0
FMC,FMC CORP,NYSE,Industrials,Major Chemicals,13.01,13.01,2174216.0,1639343896.0,17.0,https://api.nasdaq.com/api/quote/FMC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FMC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FMC/overview,TRUE,0,,65.2,61.01,59.0,57.47,90.62,30.87,,,65.2,75.0,FAIL,implied_volatility_below_75.0
FNB,FNB CORP/PA/,NYSE,Finance,Major Banks,17.48,17.48,2908057.0,6240048026.0,21.0,https://api.nasdaq.com/api/quote/FNB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FNB/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FNB/overview,TRUE,0,,33.78,21.88,19.0,12.31,124.5,21.04,,,33.78,75.0,FAIL,implied_volatility_below_75.0
FND,"Floor & Decor Holdings, Inc.",NYSE,Consumer Discretionary,RETAIL: Building Materials,48.42,48.42,2195116.0,5211218972.0,54.5,https://api.nasdaq.com/api/quote/FND/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FND/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FND/overview,TRUE,0,,58.72,51.02,82.0,68.34,67.53,39.7,,,58.72,75.0,FAIL,implied_volatility_below_75.0
FNF,"Fidelity National Financial, Inc.",NYSE,Finance,Specialty Insurers,49.36,49.36,1027808.0,13083748019.0,66.0,https://api.nasdaq.com/api/quote/FNF/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FNF/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FNF/overview,TRUE,0,,32.51,24.77,71.0,41.4,52.28,18.55,,,32.51,75.0,FAIL,implied_volatility_below_75.0
FOUR,"Shift4 Payments, Inc.",NYSE,Consumer Discretionary,Business Services,43.53,43.53,1006811.0,3430182674.0,60.0,https://api.nasdaq.com/api/quote/FOUR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FOUR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FOUR/overview,TRUE,0,,63.6,64.08,71.0,60.8,81.82,35.36,,,63.6,75.0,FAIL,implied_volatility_below_75.0
FPS,"Forgent Power Solutions, Inc.",NYSE,Energy,Industrial Machinery/Components,48.52,48.52,3470901.0,14582143783.0,56.0,https://api.nasdaq.com/api/quote/FPS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FPS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FPS/overview,TRUE,0,,77.16,65.96,18.0,16.24,109.76,70.84,,,77.16,75.0,PASS,
FRO,Frontline plc,NYSE,Consumer Discretionary,Marine Transportation,38.44,38.44,4350233.0,8263761640.0,44.0,https://api.nasdaq.com/api/quote/FRO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FRO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FRO/overview,TRUE,0,,56.57,37.75,83.0,58.76,72.05,34.51,,,56.57,75.0,FAIL,implied_volatility_below_75.0
FSK,FS KKR Capital Corp,NYSE,Finance,Investment Managers,10.93,10.93,2957209.0,3019116148.0,11.0,https://api.nasdaq.com/api/quote/FSK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FSK/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FSK/overview,TRUE,0,,39.67,36.42,66.0,44.87,65.07,18.99,,,39.67,75.0,FAIL,implied_volatility_below_75.0
FTI,TechnipFMC plc,NYSE,Consumer Discretionary,Oil and Gas Field Machinery,71.41,71.41,6188610.0,28303847668.0,80.0,https://api.nasdaq.com/api/quote/FTI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FTI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FTI/overview,TRUE,0,,38.97,30.9,68.0,53.16,50.29,26.12,,,38.97,75.0,FAIL,implied_volatility_below_75.0
FTV,Fortive Corp,NYSE,Industrials,Industrial Machinery/Components,59.02,59.02,2052261.0,18026432172.0,63.0,https://api.nasdaq.com/api/quote/FTV/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FTV/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FTV/overview,TRUE,0,,29.69,17.55,41.0,30.76,47.29,21.87,,,29.69,75.0,FAIL,implied_volatility_below_75.0
FUL,FULLER H B CO,NYSE,Industrials,Home Furnishings,56.37,56.37,1676942.0,3148275847.0,70.0,https://api.nasdaq.com/api/quote/FUL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FUL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FUL/overview,TRUE,0,,44.09,32.24,78.0,40.69,73.9,23.64,,,44.09,75.0,FAIL,implied_volatility_below_75.0
FUN,Six Flags Entertainment Corporation/NEW,NYSE,Consumer Discretionary,Services-Misc. Amusement & Recreation,19.72,19.72,1441574.0,2026704170.0,27.0,https://api.nasdaq.com/api/quote/FUN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FUN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FUN/overview,TRUE,0,,68.16,73.83,41.0,40.31,104.57,43.57,,,68.16,75.0,FAIL,implied_volatility_below_75.0
G,Genpact LTD,NYSE,Consumer Discretionary,Professional Services,32.0,32.0,2128648.0,5408952734.0,40.0,https://api.nasdaq.com/api/quote/G/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/G/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/G/overview,TRUE,0,,36.0,42.37,44.0,39.35,64.17,17.73,,,36.0,75.0,FAIL,implied_volatility_below_75.0
GAP,GAP INC,NYSE,Consumer Discretionary,Clothing/Shoe/Accessory Stores,23.17,23.17,7304348.0,8545307067.0,31.0,https://api.nasdaq.com/api/quote/GAP/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GAP/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GAP/overview,TRUE,0,,63.6,45.26,78.0,66.99,78.7,32.97,,,63.6,75.0,FAIL,implied_volatility_below_75.0
GBCI,"GLACIER BANCORP, INC.",NYSE,Finance,Major Banks,47.8,47.8,1100891.0,6202598890.0,56.5,https://api.nasdaq.com/api/quote/GBCI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GBCI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GBCI/overview,TRUE,0,,31.2,24.87,3.0,5.35,145.11,24.77,,,31.2,75.0,FAIL,implied_volatility_below_75.0
GEO,GEO GROUP INC,NYSE,Consumer Discretionary,Homebuilding,23.11,23.11,1293421.0,3142702040.0,28.0,https://api.nasdaq.com/api/quote/GEO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GEO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GEO/overview,TRUE,0,,47.59,61.88,2.0,3.88,81.88,46.21,,,47.59,75.0,FAIL,implied_volatility_below_75.0
GFI,GOLD FIELDS LTD,NYSE,Basic Materials,Precious Metals,40.07,40.07,2978695.0,35380308484.0,60.0,https://api.nasdaq.com/api/quote/GFI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GFI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GFI/overview,TRUE,0,,58.69,58.96,62.0,53.59,73.85,41.2,,,58.69,75.0,FAIL,implied_volatility_below_75.0
GFL,GFL Environmental Inc.,NYSE,Utilities,Environmental Services,35.96,35.96,2296596.0,12812371080.0,53.0,https://api.nasdaq.com/api/quote/GFL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GFL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GFL/overview,TRUE,0,,32.09,35.74,47.0,38.31,54.61,18.11,,,32.09,75.0,FAIL,implied_volatility_below_75.0
GIS,GENERAL MILLS INC,NYSE,Consumer Staples,Packaged Foods,33.47,33.47,6604266.0,17979720234.0,39.5,https://api.nasdaq.com/api/quote/GIS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GIS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GIS/overview,TRUE,0,,33.88,22.1,97.0,76.33,37.93,20.8,,,33.88,75.0,FAIL,implied_volatility_below_75.0
GLOB,Globant S.A.,NYSE,Technology,EDP Services,40.63,40.63,1204546.0,1732795582.0,55.0,https://api.nasdaq.com/api/quote/GLOB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GLOB/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GLOB/overview,TRUE,0,,67.32,70.47,51.0,43.82,97.02,44.16,,,67.32,75.0,FAIL,implied_volatility_below_75.0
GME,GameStop Corp.,NYSE,Consumer Discretionary,Electronics Distribution,22.49,22.49,5279748.0,9852370163.0,,https://api.nasdaq.com/api/quote/GME/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GME/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GME/overview,TRUE,0,,49.77,51.97,36.0,18.15,121.2,33.93,,,49.77,75.0,FAIL,implied_volatility_below_75.0
GMRS,GMR Solutions Inc.,NYSE,Consumer Discretionary,Transportation Services,11.25,11.25,1027368.0,2456826846.0,,https://api.nasdaq.com/api/quote/GMRS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GMRS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GMRS/overview,TRUE,2,,,,,,,,,"barchart_implied_volatility,barchart_historical_volatility,barchart_iv_percentile,barchart_iv_rank",,75.0,FAIL,missing_implied_volatility
GPGI,"GPGI, Inc.",NYSE,Finance,Finance: Consumer Services,11.96,11.96,1917248.0,3600074030.0,25.0,https://api.nasdaq.com/api/quote/GPGI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GPGI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GPGI/overview,TRUE,0,,75.18,101.94,66.0,44.3,110.81,46.84,,,75.18,75.0,PASS,
GPK,GRAPHIC PACKAGING HOLDING CO,NYSE,Consumer Discretionary,Containers/Packaging,10.04,10.04,4217393.0,3009174726.0,11.05,https://api.nasdaq.com/api/quote/GPK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GPK/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GPK/overview,TRUE,0,,50.79,52.26,74.0,39.99,90.35,24.42,,,50.79,75.0,FAIL,implied_volatility_below_75.0
GPN,GLOBAL PAYMENTS INC,NYSE,Consumer Discretionary,Business Services,72.59,72.59,2094507.0,20039797323.0,85.5,https://api.nasdaq.com/api/quote/GPN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GPN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GPN/overview,TRUE,0,,38.93,32.57,42.0,23.06,66.34,30.72,,,38.93,75.0,FAIL,implied_volatility_below_75.0
GSK,GSK plc,NYSE,Health Care,Biotechnology: Pharmaceutical Preparations,51.53,51.53,3154091.0,104785017025.0,59.11,https://api.nasdaq.com/api/quote/GSK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GSK/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GSK/overview,TRUE,0,,26.84,26.17,37.0,23.17,61.51,16.39,,,26.84,75.0,FAIL,implied_volatility_below_75.0
GTES,Gates Industrial Corp plc,NYSE,Industrials,Industrial Machinery/Components,24.07,24.07,1135226.0,6214876646.0,31.5,https://api.nasdaq.com/api/quote/GTES/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GTES/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GTES/overview,TRUE,0,,39.13,41.42,53.0,35.11,65.75,24.72,,,39.13,75.0,FAIL,implied_volatility_below_75.0
GXO,"GXO Logistics, Inc.",NYSE,Consumer Discretionary,Transportation Services,46.72,46.72,1147120.0,5461356520.0,69.5,https://api.nasdaq.com/api/quote/GXO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GXO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GXO/overview,TRUE,0,,38.94,68.11,65.0,43.53,53.22,27.94,,,38.94,75.0,FAIL,implied_volatility_below_75.0
HAE,HAEMONETICS CORP,NYSE,Health Care,Medical/Dental Instruments,61.94,61.94,1036906.0,2976257427.0,78.0,https://api.nasdaq.com/api/quote/HAE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HAE/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/HAE/overview,TRUE,0,,42.06,48.78,48.0,38.28,72.27,23.32,,,42.06,75.0,FAIL,implied_volatility_below_75.0
HAL,HALLIBURTON CO,NYSE,Energy,Oilfield Services/Equipment,41.96,41.96,9325482.0,34643944070.0,44.5,https://api.nasdaq.com/api/quote/HAL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HAL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/HAL/overview,TRUE,0,,38.15,31.23,43.0,44.47,47.88,30.37,,,38.15,75.0,FAIL,implied_volatility_below_75.0
HASI,"HA Sustainable Infrastructure Capital, Inc.",NYSE,Finance,Finance/Investors Services,40.66,40.66,1082003.0,5215654505.0,49.5,https://api.nasdaq.com/api/quote/HASI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HASI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/HASI/overview,TRUE,0,,32.18,24.47,6.0,15.9,55.49,27.77,,,32.18,75.0,FAIL,implied_volatility_below_75.0
HAYW,"Hayward Holdings, Inc.",NYSE,Industrials,Industrial Machinery/Components,13.67,13.67,1631206.0,3004937439.0,17.0,https://api.nasdaq.com/api/quote/HAYW/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HAYW/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/HAYW/overview,TRUE,0,,63.51,35.63,79.0,35.62,150.11,15.61,,,63.51,75.0,FAIL,implied_volatility_below_75.0
HBM,Hudbay Minerals Inc.,NYSE,Basic Materials,Metal Mining,24.74,24.74,3159311.0,9688124386.0,29.57,https://api.nasdaq.com/api/quote/HBM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HBM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/HBM/overview,TRUE,0,,63.88,58.26,71.0,71.03,75.81,34.65,,,63.88,75.0,FAIL,implied_volatility_below_75.0
